cpp-qa.dss-ops.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
cpp-stage.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.86.0.0/15
cpp-staging.dss-ops.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
cpp.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.86.0.0/15
cp-webapp.wifi.connected.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 13.33.60.0/23
cp-webapp.wifi-dev.connected.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
cp-webapp.wifi-stage.connected.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 143.204.144.0/21
cr-cmt-dev.platco.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.20.0.0/14
cr-cmt-qa.platco.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.208.0.0/12
crmapp-res-drt.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
crmapp-res-prt.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
crmapp-res.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
crm-res-drt.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
crm-res-prt.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
crm-res.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
crs.aws.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
crs-dev.aws-np.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
crs-dev.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
crs.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
crs-qa.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
crs-st.aws.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
crs-st.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
crs-test.aws-np.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
ctp-amcs-prod.cws.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
customer.ch2.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
customer.ch2.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
customer.ch2.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
customercomms.xfinity.com AS27357 AS27357 - RACKSPACE HOSTING US 104.130.0.0/18
customer-credit-risk-preprod-ue1.spil.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 34.192.0.0/12
customer-credit-risk-preprod-uw2.spil.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 35.80.0.0/12
customer-credit-risk-prod-ue1.spil.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.72.0.0/15
customer-credit-risk-prod-uw2.spil.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 52.40.0.0/14
customer.dev.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.41.168.0/22
customer.load.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
customer.pdc.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
customer.pdc.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
customer.pdc.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
customer.pre-prod.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.41.168.0/22
customer-qa2-cd.dss-ops.xfinity.com AS8075 AS8075 - MICROSOFT CORPORATION US 20.48.0.0/12
customer-qa3-cd.dss-ops.xfinity.com AS8075 AS8075 - MICROSOFT CORPORATION US 20.48.0.0/12
customer-qa4-cd.dss-ops.xfinity.com AS8075 AS8075 - MICROSOFT CORPORATION US 20.48.0.0/12
customer.qa.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.41.168.0/22
customer-sandbox.dss-ops.xfinity.com AS8075 AS8075 - MICROSOFT CORPORATION US 40.68.0.0/14
customer.staging.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.41.168.0/22
customer-video-chat-uat.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
customer-video-chat.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
customer.wcdc.int.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
customer.wcdc.prd.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
customer.wcdc.stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
customer.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.41.168.0/22
cwave.xapi-staging.sc.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 54.218.128.0/17
cws.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
cxblogs.xfinity.com AS39923 AS39923 - UNIX-SOLUTIONS BVBA BE 0.0.0.0/0
daml.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
dark.home.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
dashboard.xfinity.com AS27357 AS27357 - RACKSPACE HOSTING US 104.130.0.0/18
datalayer-exceptions-us-east-2-np.aws-origin.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
dataplan.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
dav.connect.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
delivery.int.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
delivery.stg.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
demo-api.activiti.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
demo.cms.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 18.220.0.0/14
demo-sdx.cms.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 143.204.144.0/21
demo.tv.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
denver.staging.sdx.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
design.traxion.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
design.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
des.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
dev.aws.cmp.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 143.204.144.0/21
dev-billingaccount.platco.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
dev-chat.xfinity.com AS8075 AS8075 - MICROSOFT CORPORATION US 40.76.0.0/14
dev.cmp.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 143.204.144.0/21
developers-dev.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
developers.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
developers-st.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
developers-st.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 34.192.0.0/12
developer-stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
developers.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.2.0.0/15
developer.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
deviceds-xbo.gslb4.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
devicemanager.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
deviceupgrade.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
dev.mdu.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
dev-mydeviceinfo.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
devportal.aws.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
devportaldb.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
devportaldb-new.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
devportaldb-st.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
devportal-dev.aws-np.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
devportal-dev.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
devportal.dev.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
devportal.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
devportal-qa.aws-np.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
devportal-qa.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
devportal-st.aws.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
devportal-st.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
dev-portal-v2-st.aws.identity.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
devportal.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
dev-responds.xfinity.com AS8075 AS8075 - MICROSOFT CORPORATION US 40.76.0.0/14
dev-support.xfinity.com AS8075 AS8075 - MICROSOFT CORPORATION US 40.76.0.0/14
dfisdashboard-dev.tools.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 3.14.0.0/15
dfisdashboard.tools.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.208.0.0/12
dh-config.xapi-dev.sc.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 54.218.128.0/17
dhdm.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
dh-platform-icons.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
dh-polymer-staging.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
dh-polymer-staging.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
dh-security-block-pages.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
dhx-staging.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
dhx.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
digital-dev.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.20.0.0/14
digital-int.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.4.0.0/14
digitalnow-ch2-vip.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
digitalnow-wc-vip.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
digital-perf.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
digital-perf.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 35.168.0.0/13
digital-preprodeastmw.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 107.20.0.0/16
digital-preprodeast.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 54.204.0.0/15
digital-preprodwest.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 100.20.0.0/14
digital-preprod.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.208.0.0/12
digital-preview.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
digital-prodeastmw.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 54.204.0.0/15
digital-prodwestmw.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 35.160.0.0/13
digital-prodwest.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 100.20.0.0/14
digital-pseudo.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 3.224.0.0/12
digital-qawest.xoe.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 52.24.0.0/14
digital-qa.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
digital-qa.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.20.0.0/14
digital-stage.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
digital-staging.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 52.4.0.0/14
digitalupgrade.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
digital.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
digital.xoe.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 54.87.0.0/16
dispatcher.52538.cmp.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 34.192.0.0/12
dl.cws.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
dmzlb-asha.xchat.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
dmzlb-ashb.xchat.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
dmzlb.xchat.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
dns-lower-redirect.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
dns-upper-redirect.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
dns.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
doe-stg.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
doh2.gslb2.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 75.75.0.0/17
doh-experimental.gslb2.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
doh-experimental.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
doh.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 75.75.0.0/17
doorbell.cac.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
doorbell-prod-api.cac.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
doorbell-x1-dev.cac.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
doorbell-x1-prod.cac.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
doorbell-x1-stage.cac.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
dot-poc1.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 75.75.0.0/17
dot-poc2.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 162.148.0.0/14
dot.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
doubleplaywelcomeguide.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
dovecotmig.ge.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
dovecotmig.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
dovoxrc.ge.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
dovoxrc.xapi-dev.sc.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 54.218.128.0/17
dovqa.ge.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
dovstage.ge.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
dragonhwan6dovoxrc.xapi-dev.sc.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 54.218.128.0/17
dsm.cws.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
dsm-prod-west2.aws-origin.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
dsm-stg.cws.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
dsm-stg-east1.aws-origin.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
dsm-stg-west2.aws-origin.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 13.33.60.0/23
dsm.tools.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
dss-dl-nonprod.aws-origin.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
dss-dl-prod.aws-origin.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
dss-privacy-policy-np.dss-ops.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.120.0/21
dss-privacy-policy-prod.dss-ops.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
dwk-comet-prod.cmp.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 54.92.128.0/17
dxl-bep2.xapi-int.sc.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 54.218.128.0/17
ebiz-es-proxy.gslb2.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
ebzescn-ch2-1s-a.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzescn-ch2-1s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzescn-ch2-2s-a.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzescn-ch2-2s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesdn-ch2-1s-a.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesdn-ch2-1s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesdn-ch2-2s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesdn-ch2-3s-a.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesdn-ch2-3s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesdn-ch2-4s-a.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesdn-ch2-4s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzeskb-ch2-1s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzeskb-ch2-2s-a.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzeskb-ch2-2s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzeskn-ch2-1s-a.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzeskn-ch2-1s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzeskn-ch2-2s-a.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzeskn-ch2-2s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesms-ch2-1s-a.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesms-ch2-1s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesms-ch2-2s-a.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesms-ch2-2s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesms-ch2-3s-a.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzesms-ch2-3s.tools.xfinity.com AS56402 AS56402 - DADEH GOSTAR ASR NOVIN P.J.S. CO. IR 100.89.0.0/17
ebzsched.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
edge-register.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
ed.stg.xfinity.com AS15169 AS15169 - GOOGLE LLC US 35.208.0.0/15
ed.xfinity.com AS15169 AS15169 - GOOGLE LLC US 35.208.0.0/15
elk.cmp.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
elk.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
emailbeta.g.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
emails.xfinity.com AS15334 AS15334 - RESPONSYS INC. US 199.7.200.0/24
employeetrials.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 52.36.0.0/14
entpass.my.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
entpass-preprod.my.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
entpasspreprod.my.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
entpass.qa.xfinity.com AS39923 AS39923 - UNIX-SOLUTIONS BVBA BE 0.0.0.0/0
entpass.staging.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
eol-leased.gslb2.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
eol-owned.gslb2.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
eol-wg.gslb2.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 68.80.0.0/13
eol-xhswap.gslb2.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 76.96.0.0/11
equipments.cws.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
equipments-np.cws.xfinity.com AS16625 AS16625 - AKAMAI TECHNOLOGIES, INC. US 23.73.224.0/19
equipments-us-east-2.aws-origin.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 99.84.36.0/22
escl01.ge.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.112.0.0/13
es.cmp.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 69.240.0.0/12
es-cxblogs.xfinity.com AS39923 AS39923 - UNIX-SOLUTIONS BVBA BE 0.0.0.0/0
es-digital-stage.xfinity.com AS14492 AS14492 - DATAPIPE, INC. US 66.70.36.0/24
es-digital.xfinity.com AS3561 AS3561 - CENTURYLINK COMMUNICATIONS, LLC US 205.216.0.0/18
es-payments.staging.xfinity.com AS3561 AS3561 - CENTURYLINK COMMUNICATIONS, LLC US 205.216.0.0/18
es-payments.xfinity.com AS3561 AS3561 - CENTURYLINK COMMUNICATIONS, LLC US 205.216.0.0/18
es.stg.xfinity.com AS14492 AS14492 - DATAPIPE, INC. US 66.70.36.0/24
es-support.xfinity.com AS3561 AS3561 - CENTURYLINK COMMUNICATIONS, LLC US 205.216.0.0/18
es.xfinity.com AS14492 AS14492 - DATAPIPE, INC. US 66.70.36.0/24
events.dhtimeline-integration.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
events.dhtimeline-staging.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
events.dhtimeline.xfinity.com AS7922 AS7922 - COMCAST CABLE COMMUNICATIONS, LLC US 96.96.0.0/12
events.xcp.xfinity.com AS14618 AS14618 - AMAZON.COM, INC. US 54.84.0.0/15
ew53680r9aa9mf.xapi-int.sc.xfinity.com AS16509 AS16509 - AMAZON.COM, INC. US 54.218.128.0/17
